Time;69_10;69_36;69_49;69_62;69_75;69_88;69_101;69_790;69_894;69_933;69_946
17.01.2023 10:34:21.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:21.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:22.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:23.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:24.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:25.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:26.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:27.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:28.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:29.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:30.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:31.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:32.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:33.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:34.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:35.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:36.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:37.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.670000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.720000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.770000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.820000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.870000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.920000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:38.970000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.020000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.070000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.120000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.170000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.220000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.270000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.320000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.370000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.420000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.470000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.520000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.570000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.620000;1;1;0;0;1;1;1;0;1;1;0
17.01.2023 10:34:39.670000;1;1;0;0;1;1;1;0;1;1;0
